1301530900.0,1814771000000000.0,53469140.0,120765160.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1414648000.0,1878022400000000.0,72554264.0,131532180.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
1117253900.0,1319670200000000.0,27480530.0,125375280.0
1187269100.0,1297010000000000.0,42544972.0,133268940.0
